ID;Unit;Semester;Note;BNF
1250;143015;4027;5,0;5
1250;143015;4027;1,3;5
2111;143015;4027;NT;5
2111;143015;4027;1,7;5
862;143015;4027;5,0;5
862;143015;4027;NT;5
2025;143015;4027;NT;5
2025;143015;4027;1,3;5
676;143015;4027;NT;5
676;143015;4027;1,3;5
177;143015;4027;NT;5
177;143015;4027;1,3;5
604;143015;4027;NT;5
604;143015;4027;NT;5
1046;143015;4027;1,3;5
1046;143015;4027;NT;5
405;143015;4027;NT;5
665;143015;4027;NT;5
665;143015;4027;NT;5
2041;143015;4027;NT;5
2041;143015;4027;1,7;5
2674;143015;4027;NT;5
2674;143015;4027;1,3;5
113;143015;4027;5,0;5
113;143015;4027;NT;5
1860;143015;4027;NT;5
1860;143015;4027;1,3;5
2385;143015;4027;2,3;5
2385;143015;4027;NT;5
66;143015;4027;NT;5
66;143015;4027;1,7;5
788;143015;4027;5,0;5
788;143015;4027;1,7;5
344;143015;4027;NT;5
344;143015;4027;1,7;5
2333;143015;4027;NT;5
2333;143015;4027;1,3;5
1256;143015;4027;NT;5
1256;143015;4027;1,3;5
178;143015;4027;NT;5
178;143015;4027;1,7;5
347;143015;4027;NT;5
347;143015;4027;NT;5
2712;143015;4027;2,3;5
2712;143015;4027;NT;5
2057;143015;4027;NT;5
2057;143015;4027;1,7;5
1583;143015;4027;NT;5
1583;143015;4027;1,7;5
770;143015;4027;NT;5
770;143015;4027;1,7;5
1752;143015;4027;NT;5
1752;143015;4027;1,3;5
254;143015;4027;NT;5
254;143015;4027;NT;5
2206;143015;4027;1,3;5
2206;143015;4027;NT;5
1155;143015;4027;5,0;5
1155;143015;4027;1,7;5
2063;143015;4027;1,3;5
2063;143015;4027;NT;5
464;143015;4027;NT;5
464;143015;4027;2,3;5
1266;143015;4027;NT;5
1266;143015;4027;NT;5
2528;143016;4027;NT;5
2528;143016;4027;1,3;5
530;143016;4027;NT;5
530;143016;4027;2,3;5
334;143016;4027;NT;5
334;143016;4027;NT;5
1851;143016;4027;2,3;5
1851;143016;4027;5,0;5
140;143016;4027;NT;5
140;143016;4027;NT;5
965;143016;4027;NT;5
965;143016;4027;1,7;5
385;143016;4027;NT;5
385;143016;4027;NT;5
1172;143016;4027;2,3;5
1172;143016;4027;NT;5
1500;143016;4027;NT;5
1162;143016;4027;NT;5
1162;143016;4027;1,7;5
2692;143016;4027;1,3;5
2692;143016;4027;NT;5
994;143016;4027;NT;5
994;143016;4027;2,3;5
1957;143016;4027;2,3;5
1957;143016;4027;NT;5
106;143016;4027;NT;5
106;143016;4027;2,3;5
2447;143016;4027;NT;5
2447;143016;4027;NT;5
2726;143016;4027;2,3;5
2726;143016;4027;NT;5
1369;143016;4027;1,3;5
1369;143016;4027;NT;5
498;143016;4027;NT;5
498;143016;4027;1,7;5
429;143016;4027;2,3;5
429;143016;4027;NT;5
1787;143016;4027;2,3;5
1787;143016;4027;NT;5
486;143016;4027;NT;5
486;143016;4027;2,3;5
814;143016;4027;1,3;5
814;143016;4027;NT;5
16;143016;4027;2,3;5
16;143016;4027;NT;5
790;143016;4027;NT;5
790;143016;4027;1,3;5
1340;143016;4027;NT;5
1340;143016;4027;1,7;5
1640;143016;4027;3,3;5
1640;143016;4027;NT;5
2036;143016;4027;NT;5
2036;143016;4027;1,3;5
2363;143016;4027;NT;5
2363;143016;4027;1,7;5
1250;143016;4027;2,3;5
1250;143016;4027;NT;5
2111;143016;4027;5,0;5
2111;143016;4027;NT;5
862;143016;4027;NT;5
862;143016;4027;1,3;5
676;143016;4027;NT;5
676;143016;4027;2,3;5
177;143016;4027;1,3;5
177;143016;4027;NT;5
604;143016;4027;NT;5
604;143016;4027;NT;5
1046;143016;4027;NT;5
1046;143016;4027;1,3;5
665;143016;4027;NT;5
665;143016;4027;NT;5
2041;143016;4027;NT;5
2041;143016;4027;1,3;5
2674;143016;4027;2,3;5
2674;143016;4027;NT;5
113;143016;4027;3,3;5
113;143016;4027;NT;5
1860;143016;4027;1,3;5
1860;143016;4027;NT;5
66;143016;4027;NT;5
66;143016;4027;2,3;5
788;143016;4027;NT;5
788;143016;4027;1,7;5
344;143016;4027;NT;5
344;143016;4027;1,3;5
2333;143016;4027;NT;5
2333;143016;4027;1,7;5
1256;143016;4027;5,0;5
1256;143016;4027;NT;5
178;143016;4027;NT;5
178;143016;4027;1,3;5
2712;143016;4027;2,3;5
2712;143016;4027;NT;5
2057;143016;4027;1,3;5
2057;143016;4027;NT;5
1583;143016;4027;1,3;5
1583;143016;4027;NT;5
770;143016;4027;2,3;5
770;143016;4027;NT;5
1752;143016;4027;1,3;5
1752;143016;4027;NT;5
2206;143016;4027;NT;5
2206;143016;4027;1,3;5
1155;143016;4027;NT;5
1155;143016;4027;1,3;5
811;143016;4027;NT;5
811;143016;4027;NT;5
2063;143016;4027;NT;5
2063;143016;4027;2,3;5
464;143016;4027;NT;5
464;143016;4027;1,7;5
1130;143017;4027;NT;5
1516;143017;4027;3,3;5
1516;143017;4027;NT;5
530;143017;4027;NT;5
530;143017;4027;2,3;5
310;143017;4027;3,3;5
310;143017;4027;NT;5
902;143017;4027;3,3;5
902;143017;4027;NT;5
2335;143017;4027;NT;5
2335;143017;4027;2,3;5
334;143017;4027;2,3;5
334;143017;4027;NT;5
1153;143017;4027;NT;5
1153;143017;4027;NT;5
1439;143017;4027;3,3;5
1439;143017;4027;NT;5
456;143017;4027;5,0;5
456;143017;4027;2,3;5
568;143017;4027;3,3;5
568;143017;4027;5,0;5
1172;143017;4027;5,0;5
1172;143017;4027;NT;5
2326;143017;4027;NT;5
2326;143017;4027;2,3;5
1176;143017;4027;NT;5
1500;143017;4027;NT;5
1162;143017;4027;NT;5
1162;143017;4027;2,3;5
2692;143017;4027;1,3;5
2692;143017;4027;NT;5
994;143017;4027;3,3;5
994;143017;4027;NT;5
1957;143017;4027;3,3;5
1957;143017;4027;NT;5
106;143017;4027;3,3;5
106;143017;4027;NT;5
2726;143017;4027;3,3;5
2726;143017;4027;NT;5
1369;143017;4027;2,3;5
1369;143017;4027;NT;5
498;143017;4027;NT;5
498;143017;4027;1,7;5
429;143017;4027;2,3;5
429;143017;4027;NT;5
1787;143017;4027;3,3;5
1787;143017;4027;NT;5
486;143017;4027;3,3;5
486;143017;4027;NT;5
814;143017;4027;2,3;5
814;143017;4027;NT;5
16;143017;4027;2,3;5
16;143017;4027;NT;5
790;143017;4027;5,0;5
790;143017;4027;1,3;5
1340;143017;4027;2,3;5
1340;143017;4027;NT;5
1640;143017;4027;3,3;5
1640;143017;4027;NT;5
2036;143017;4027;2,3;5
2036;143017;4027;NT;5
2363;143017;4027;5,0;5
2363;143017;4027;NT;5
1250;143017;4027;3,3;5
1250;143017;4027;NT;5
2111;143017;4027;5,0;5
2111;143017;4027;NT;5
862;143017;4027;5,0;5
862;143017;4027;NT;5
676;143017;4027;3,3;5
676;143017;4027;NT;5
177;143017;4027;NT;5
177;143017;4027;2,3;5
604;143017;4027;NT;5
604;143017;4027;NT;5
1046;143017;4027;NT;5
1046;143017;4027;2,3;5
665;143017;4027;NT;5
665;143017;4027;NT;5
2041;143017;4027;NT;5
2041;143017;4027;1,3;5
2674;143017;4027;3,3;5
2674;143017;4027;NT;5
113;143017;4027;2,3;5
113;143017;4027;5,0;5
1860;143017;4027;1,3;5
1860;143017;4027;NT;5
66;143017;4027;3,3;5
66;143017;4027;NT;5
788;143017;4027;2,3;5
788;143017;4027;NT;5
2333;143017;4027;2,3;5
2333;143017;4027;NT;5
1256;143017;4027;3,3;5
1256;143017;4027;NT;5
178;143017;4027;NT;5
178;143017;4027;2,3;5
2712;143017;4027;3,3;5
2712;143017;4027;NT;5
2057;143017;4027;NT;5
2057;143017;4027;2,3;5
1583;143017;4027;NT;5
1583;143017;4027;1,3;5
770;143017;4027;NT;5
770;143017;4027;NT;5
1752;143017;4027;NT;5
1752;143017;4027;2,3;5
2206;143017;4027;3,3;5
2206;143017;4027;NT;5
1155;143017;4027;NT;5
1155;143017;4027;1,7;5
811;143017;4027;NT;5
811;143017;4027;NT;5
2063;143017;4027;3,3;5
2063;143017;4027;NT;5
464;143017;4027;NT;5
464;143017;4027;1,7;5
1714;143017;4027;NT;5
1714;143017;4027;NT;5
2173;143019;4027;NT;5
1520;143019;4027;NT;5
1520;143019;4027;NT;5
37;143019;4027;2,3;5
37;143019;4027;NT;5
2394;143019;4027;NT;5
2394;143019;4027;NT;5
1981;143019;4027;NT;5
1981;143019;4027;NT;5
509;143019;4027;NT;5
509;143019;4027;1,7;5
238;143019;4027;NT;5
238;143019;4027;NT;5
2548;143019;4027;2,3;5
2548;143019;4027;NT;5
1516;143019;4027;NT;5
1516;143019;4027;1,7;5
189;143019;4027;5,0;5
189;143019;4027;2,3;5
728;143019;4027;NT;5
728;143019;4027;1,7;5
341;143019;4027;NT;5
341;143019;4027;1,3;5
310;143019;4027;1,3;5
310;143019;4027;NT;5
902;143019;4027;2,3;5
902;143019;4027;NT;5
1420;143019;4027;NT;5
1420;143019;4027;1,7;5
1534;143019;4027;NT;5
1534;143019;4027;NT;5
2150;143019;4027;5,0;5
2150;143019;4027;1,7;5
1934;143019;4027;NT;5
1934;143019;4027;1,3;5
140;143019;4027;NT;5
2608;143019;4027;2,3;5
2608;143019;4027;NT;5
1781;143019;4027;1,3;5
1781;143019;4027;NT;5
849;143019;4027;2,3;5
849;143019;4027;NT;5
78;143019;4027;1,3;5
78;143019;4027;NT;5
2556;143019;4027;NT;5
2556;143019;4027;NT;5
289;143019;4027;NT;5
566;143019;4027;1,3;5
566;143019;4027;NT;5
803;143019;4027;NT;5
803;143019;4027;NT;5
1138;143019;4027;NT;5
1138;143019;4027;1,7;5
1541;143019;4027;NT;5
1541;143019;4027;1,7;5
952;143019;4027;NT;5
952;143019;4027;NT;5
2297;143019;4027;NT;5
2297;143019;4027;NT;5
2247;143019;4027;5,0;5
2247;143019;4027;NT;5
2512;143019;4027;NT;5
2512;143019;4027;1,7;5
836;143019;4027;2,3;5
836;143019;4027;NT;5
130;143019;4027;1,3;5
130;143019;4027;NT;5
446;143019;4027;2,3;5
67;143019;4027;5,0;5
67;143019;4027;NT;5
881;143019;4027;NT;5
881;143019;4027;1,3;5
799;143019;4027;3,3;5
799;143019;4027;5,0;5
73;143019;4027;NT;5
73;143019;4027;NT;5
2131;143019;4027;NT;5
362;143019;4027;5,0;5
362;143019;4027;2,3;5
204;143019;4027;2,3;5
204;143019;4027;NT;5
1577;143019;4027;1,3;5
1577;143019;4027;1,3;5
748;143019;4027;1,3;5
748;143019;4027;NT;5
1095;143019;4027;NT;5
615;143019;4027;NT;5
615;143019;4027;1,3;5
1090;143019;4027;NT;5
693;143019;4027;NT;5
693;143019;4027;1,7;5
2637;143019;4027;NT;5
2637;143019;4027;NT;5
543;143019;4027;1,3;5
543;143019;4027;NT;5
1276;143019;4027;NT;5
1276;143019;4027;1,3;5
1620;143019;4027;NT;5
1620;143019;4027;1,3;5
38;143019;4027;NT;5
38;143019;4027;1,3;5
2589;143019;4027;5,0;5
2589;143019;4027;NT;5
132;143019;4027;NT;5
132;143019;4027;1,7;5
2551;143019;4027;NT;5
2551;143019;4027;1,7;5
1266;143019;4027;NT;5
1266;143019;4027;NT;5
1655;143019;4027;1,3;5
1655;143019;4027;NT;5
129;143019;4027;NT;5
129;143019;4027;NT;5
81;143019;4027;1,3;5
81;143019;4027;NT;5
1793;143019;4027;NT;5
1793;143019;4027;NT;5
2173;143020;4027;NT;5
2173;143020;4027;NT;5
1130;143020;4027;NT;5
1130;143020;4027;NT;5
509;143020;4027;NT;5
509;143020;4027;1,3;5
238;143020;4027;3,3;5
238;143020;4027;5,0;5
1980;143020;4027;NT;5
1980;143020;4027;1,3;5
309;143020;4027;NT;5
309;143020;4027;NT;5
728;143020;4027;NT;5
728;143020;4027;NT;5
341;143020;4027;1,3;5
341;143020;4027;NT;5
310;143020;4027;2,3;5
310;143020;4027;NT;5
2717;143020;4027;2,3;5
2717;143020;4027;NT;5
1313;143020;4027;NT;5
1313;143020;4027;NT;5
1851;143020;4027;3,3;5
1851;143020;4027;NT;5
1420;143020;4027;1,3;5
1420;143020;4027;NT;5
1534;143020;4027;NT;5
1534;143020;4027;1,7;5
1393;143020;4027;3,3;5
1393;143020;4027;NT;5
456;143020;4027;1,3;5
456;143020;4027;NT;5
488;143020;4027;NT;5
488;143020;4027;2,3;5
1934;143020;4027;1,3;5
1934;143020;4027;NT;5
140;143020;4027;3,3;5
140;143020;4027;NT;5
78;143020;4027;NT;5
78;143020;4027;1,3;5
289;143020;4027;NT;5
1255;143020;4027;3,3;5
1255;143020;4027;5,0;5
803;143020;4027;NT;5
803;143020;4027;1,7;5
1138;143020;4027;2,3;5
1138;143020;4027;NT;5
1541;143020;4027;NT;5
1541;143020;4027;1,3;5
1422;143020;4027;2,3;5
1422;143020;4027;NT;5
746;143020;4027;NT;5
746;143020;4027;1,3;5
952;143020;4027;1,3;5
952;143020;4027;NT;5
1010;143020;4027;3,3;5
1010;143020;4027;NT;5
2297;143020;4027;NT;5
2297;143020;4027;1,7;5
2512;143020;4027;1,3;5
2512;143020;4027;NT;5
836;143020;4027;5,0;5
836;143020;4027;1,7;5
130;143020;4027;1,3;5
130;143020;4027;NT;5
67;143020;4027;3,3;5
67;143020;4027;5,0;5
881;143020;4027;1,3;5
881;143020;4027;NT;5
799;143020;4027;3,3;5
799;143020;4027;NT;5
73;143020;4027;NT;5
73;143020;4027;1,3;5
2131;143020;4027;NT;5
362;143020;4027;NT;5
362;143020;4027;2,3;5
204;143020;4027;2,3;5
204;143020;4027;NT;5
1577;143020;4027;1,3;5
1577;143020;4027;NT;5
2383;143020;4027;3,3;5
2383;143020;4027;5,0;5
837;143020;4027;NT;5
837;143020;4027;NT;5
748;143020;4027;1,3;5
748;143020;4027;NT;5
1095;143020;4027;3,3;5
1095;143020;4027;5,0;5
615;143020;4027;1,3;5
615;143020;4027;NT;5
693;143020;4027;NT;5
693;143020;4027;1,3;5
2637;143020;4027;3,3;5
2637;143020;4027;5,0;5
543;143020;4027;1,3;5
543;143020;4027;NT;5
1276;143020;4027;1,3;5
1276;143020;4027;NT;5
1620;143020;4027;1,3;5
1620;143020;4027;NT;5
38;143020;4027;1,3;5
38;143020;4027;NT;5
2589;143020;4027;3,3;5
2589;143020;4027;NT;5
132;143020;4027;NT;5
132;143020;4027;1,7;5
2551;143020;4027;NT;5
2551;143020;4027;1,3;5
1266;143020;4027;NT;5
1266;143020;4027;NT;5
1655;143020;4027;NT;5
1655;143020;4027;NT;5
129;143020;4027;1,3;5
129;143020;4027;NT;5
81;143020;4027;1,3;5
81;143020;4027;NT;5
1793;143020;4027;NT;5
1793;143020;4027;NT;5
37;143023;4027;NT;5
37;143023;4027;NT;5
1294;143023;4027;NT;5
1294;143023;4027;NT;5
1594;143023;4027;3,3;5
1594;143023;4027;NT;5
1981;143023;4027;NT;5
1981;143023;4027;NT;5
230;143023;4027;4,0;5
1139;143023;4027;NT;5
1139;143023;4027;1,3;5
1206;143023;4027;NT;5
2123;143023;4027;2,3;5
2123;143023;4027;NT;5
1603;143023;4027;NT;5
1603;143023;4027;1,3;5
988;143023;4027;2,3;5
988;143023;4027;NT;5
163;143023;4027;3,3;5
163;143023;4027;NT;5
1240;143023;4027;NT;5
1240;143023;4027;1,3;5
1214;143023;4027;NT;5
1214;143023;4027;NT;5
2717;143023;4027;2,3;5
2717;143023;4027;NT;5
628;143023;4027;1,3;5
628;143023;4027;NT;5
2570;143023;4027;1,7;5
2250;143023;4027;1,3;5
209;143023;4027;NT;5
122;143023;4027;2,3;5
122;143023;4027;NT;5
2401;143023;4027;1,3;5
2401;143023;4027;NT;5
423;143023;4027;NT;5
423;143023;4027;NT;5
1066;143023;4027;1,3;5
1066;143023;4027;NT;5
2150;143023;4027;NT;5
2150;143023;4027;1,7;5
1481;143023;4027;1,3;5
354;143023;4027;NT;5
354;143023;4027;1,3;5
1771;143023;4027;1,3;5
1771;143023;4027;NT;5
1150;143023;4027;1,3;5
1150;143023;4027;NT;5
1305;143023;4027;1,3;5
1190;143023;4027;1,3;5
1190;143023;4027;NT;5
951;143023;4027;1,3;5
1393;143023;4027;3,3;5
1393;143023;4027;NT;5
712;143023;4027;1,3;5
1494;143023;4027;1,3;5
1494;143023;4027;NT;5
1823;143023;4027;1,7;5
456;143023;4027;1,3;5
18;143023;4027;1,3;5
18;143023;4027;NT;5
1592;143023;4027;NT;5
1592;143023;4027;1,3;5
488;143023;4027;NT;5
488;143023;4027;1,7;5
590;143023;4027;4,0;5
1744;143023;4027;NT;5
1744;143023;4027;1,7;5
1676;143023;4027;2,3;5
1676;143023;4027;NT;5
617;143023;4027;NT;5
617;143023;4027;1,7;5
2128;143023;4027;1,3;5
2128;143023;4027;NT;5
666;143023;4027;NT;5
666;143023;4027;1,3;5
1197;143023;4027;2,3;5
851;143023;4027;1,3;5
153;143023;4027;1,3;5
2608;143023;4027;NT;5
2608;143023;4027;NT;5
1271;143023;4027;2,3;5
1271;143023;4027;NT;5
2550;143023;4027;NT;5
2550;143023;4027;NT;5
965;143023;4027;1,7;5
110;143023;4027;2,3;5
2724;143023;4027;NT;5
2724;143023;4027;1,7;5
2465;143023;4027;1,3;5
2465;143023;4027;NT;5
1172;143023;4027;NT;5
1172;143023;4027;NT;5
1781;143023;4027;NT;5
1781;143023;4027;1,7;5
1208;143023;4027;1,3;5
1208;143023;4027;NT;5
2466;143023;4027;NT;5
2466;143023;4027;NT;5
849;143023;4027;NT;5
849;143023;4027;1,7;5
1690;143023;4027;1,3;5
911;143023;4027;1,3;5
2326;143023;4027;1,3;5
2326;143023;4027;NT;5
1819;143023;4027;1,3;5
1819;143023;4027;NT;5
619;143023;4027;2,3;5
619;143023;4027;NT;5
1713;143023;4027;NT;5
1713;143023;4027;NT;5
1638;143023;4027;1,3;5
1422;143023;4027;1,3;5
1422;143023;4027;NT;5
204;143023;4027;NT;5
204;143023;4027;1,3;5
1719;143023;4027;NT;5
2173;143025;4027;NT;5
2173;143025;4027;NT;5
754;143025;4027;2,3;5
754;143025;4027;NT;5
1192;143025;4027;NT;5
1192;143025;4027;NT;5
872;143025;4027;NT;5
872;143025;4027;NT;5
37;143025;4027;NT;5
37;143025;4027;NT;5
1294;143025;4027;NT;5
1294;143025;4027;NT;5
1594;143025;4027;2,3;5
1594;143025;4027;NT;5
2254;143025;4027;2,3;5
2254;143025;4027;NT;5
509;143025;4027;2,3;5
509;143025;4027;NT;5
744;143025;4027;2,3;5
744;143025;4027;NT;5
230;143025;4027;NT;5
230;143025;4027;NT;5
1061;143025;4027;3,3;5
1061;143025;4027;NT;5
75;143025;4027;3,3;5
75;143025;4027;NT;5
258;143025;4027;NT;5
258;143025;4027;NT;5
238;143025;4027;2,3;5
238;143025;4027;NT;5
1980;143025;4027;NT;5
1980;143025;4027;1,7;5
1206;143025;4027;2,3;5
1206;143025;4027;NT;5
2123;143025;4027;2,3;5
2123;143025;4027;NT;5
988;143025;4027;3,3;5
988;143025;4027;NT;5
189;143025;4027;2,3;5
189;143025;4027;5,0;5
163;143025;4027;2,3;5
163;143025;4027;5,0;5
728;143025;4027;2,3;5
728;143025;4027;NT;5
964;143025;4027;2,3;5
964;143025;4027;NT;5
843;143025;4027;2,3;5
843;143025;4027;NT;5
310;143025;4027;NT;5
310;143025;4027;1,7;5
902;143025;4027;2,3;5
902;143025;4027;NT;5
2717;143025;4027;3,3;5
2717;143025;4027;5,0;5
209;143025;4027;NT;5
1420;143025;4027;2,3;5
1420;143025;4027;NT;5
913;143025;4027;3,3;5
913;143025;4027;NT;5
1934;143025;4027;NT;5
1934;143025;4027;1,3;5
1744;143025;4027;2,3;5
1744;143025;4027;NT;5
78;143025;4027;1,3;5
78;143025;4027;NT;5
1255;143025;4027;5,0;5
1255;143025;4027;NT;5
1422;143025;4027;1,3;5
1422;143025;4027;NT;5
1010;143025;4027;3,3;5
1010;143025;4027;5,0;5
2297;143025;4027;NT;5
2512;143025;4027;NT;5
2512;143025;4027;1,7;5
836;143025;4027;2,3;5
836;143025;4027;5,0;5
130;143025;4027;1,3;5
130;143025;4027;NT;5
881;143025;4027;NT;5
881;143025;4027;1,7;5
799;143025;4027;2,3;5
799;143025;4027;5,0;5
73;143025;4027;1,3;5
73;143025;4027;NT;5
2131;143025;4027;NT;5
362;143025;4027;5,0;5
362;143025;4027;1,7;5
1577;143025;4027;1,3;5
1577;143025;4027;NT;5
2383;143025;4027;5,0;5
2383;143025;4027;NT;5
748;143025;4027;NT;5
748;143025;4027;1,3;5
615;143025;4027;NT;5
615;143025;4027;1,3;5
693;143025;4027;NT;5
693;143025;4027;1,7;5
1800;143025;4027;NT;5
543;143025;4027;1,3;5
543;143025;4027;NT;5
1276;143025;4027;NT;5
1276;143025;4027;1,3;5
1620;143025;4027;1,3;5
1620;143025;4027;NT;5
38;143025;4027;NT;5
38;143025;4027;1,3;5
2589;143025;4027;NT;5
2551;143025;4027;NT;5
2551;143025;4027;1,7;5
1266;143025;4027;NT;5
1266;143025;4027;NT;5
1655;143025;4027;NT;5
1655;143025;4027;1,3;5
129;143025;4027;1,3;5
129;143025;4027;NT;5
81;143025;4027;1,3;5
81;143025;4027;NT;5
1292;143027;4027;NT;5
1292;143027;4027;NT;5
2173;143027;4027;NT;5
1192;143027;4027;3,3;5
1192;143027;4027;NT;5
872;143027;4027;2,3;5
872;143027;4027;NT;5
1128;143027;4027;NT;5
1128;143027;4027;NT;5
1294;143027;4027;NT;5
1294;143027;4027;NT;5
2649;143027;4027;NT;5
2649;143027;4027;NT;5
775;143027;4027;NT;5
775;143027;4027;NT;5
2360;143027;4027;NT;5
1981;143027;4027;2,3;5
1981;143027;4027;NT;5
1130;143027;4027;4,0;5
1130;143027;4027;NT;5
2254;143027;4027;2,3;5
2254;143027;4027;NT;5
1706;143027;4027;3,3;5
1706;143027;4027;NT;5
1947;143027;4027;NT;5
1947;143027;4027;NT;5
258;143027;4027;2,3;5
258;143027;4027;NT;5
997;143027;4027;3,3;5
997;143027;4027;NT;5
309;143027;4027;NT;5
309;143027;4027;NT;5
2528;143027;4027;NT;5
2528;143027;4027;1,3;5
1240;143027;4027;2,3;5
1240;143027;4027;NT;5
1950;143027;4027;NT;5
1950;143027;4027;NT;5
2096;143027;4027;3,3;5
2096;143027;4027;NT;5
2570;143027;4027;2,3;5
2570;143027;4027;NT;5
334;143027;4027;NT;5
334;143027;4027;NT;5
122;143027;4027;4,0;5
122;143027;4027;NT;5
2401;143027;4027;2,3;5
2401;143027;4027;NT;5
423;143027;4027;2,3;5
423;143027;4027;NT;5
1066;143027;4027;3,3;5
1066;143027;4027;NT;5
913;143027;4027;3,3;5
913;143027;4027;NT;5
2150;143027;4027;3,3;5
2150;143027;4027;NT;5
2218;143027;4027;2,3;5
2218;143027;4027;NT;5
354;143027;4027;2,3;5
354;143027;4027;NT;5
1771;143027;4027;2,3;5
1771;143027;4027;NT;5
1305;143027;4027;1,3;5
1305;143027;4027;NT;5
1190;143027;4027;2,3;5
1190;143027;4027;NT;5
951;143027;4027;2,3;5
951;143027;4027;NT;5
712;143027;4027;2,3;5
712;143027;4027;NT;5
1494;143027;4027;NT;5
1494;143027;4027;1,7;5
1823;143027;4027;3,3;5
1823;143027;4027;NT;5
456;143027;4027;3,3;5
456;143027;4027;NT;5
18;143027;4027;1,3;5
18;143027;4027;NT;5
1592;143027;4027;NT;5
1592;143027;4027;1,7;5
488;143027;4027;4,0;5
488;143027;4027;NT;5
419;143027;4027;NT;5
419;143027;4027;NT;5
590;143027;4027;3,3;5
590;143027;4027;NT;5
1676;143027;4027;2,3;5
1676;143027;4027;NT;5
617;143027;4027;4,0;5
617;143027;4027;NT;5
2128;143027;4027;NT;5
2128;143027;4027;1,7;5
666;143027;4027;NT;5
666;143027;4027;1,3;5
1197;143027;4027;3,3;5
1197;143027;4027;NT;5
851;143027;4027;2,3;5
851;143027;4027;NT;5
153;143027;4027;3,3;5
153;143027;4027;NT;5
2608;143027;4027;5,0;5
2608;143027;4027;NT;5
1271;143027;4027;2,3;5
1271;143027;4027;NT;5
1317;143027;4027;NT;5
1317;143027;4027;NT;5
2550;143027;4027;NT;5
2550;143027;4027;NT;5
965;143027;4027;2,3;5
965;143027;4027;NT;5
110;143027;4027;5,0;5
110;143027;4027;NT;5
2724;143027;4027;2,3;5
2724;143027;4027;NT;5
2465;143027;4027;NT;5
2465;143027;4027;1,3;5
1172;143027;4027;5,0;5
1172;143027;4027;NT;5
1781;143027;4027;3,3;5
1781;143027;4027;NT;5
1208;143027;4027;3,3;5
1208;143027;4027;NT;5
2466;143027;4027;3,3;5
2466;143027;4027;NT;5
849;143027;4027;2,3;5
849;143027;4027;NT;5
1690;143027;4027;NT;5
1690;143027;4027;1,3;5
2326;143027;4027;NT;5
2326;143027;4027;1,3;5
619;143027;4027;5,0;5
619;143027;4027;NT;5
1713;143027;4027;3,3;5
1713;143027;4027;NT;5
1176;143027;4027;NT;5
1638;143027;4027;2,3;5
1638;143027;4027;NT;5
289;143027;4027;NT;5
803;143027;4027;NT;5
803;143027;4027;NT;5
1957;143027;4027;5,0;5
1957;143027;4027;4,0;5
106;143027;4027;3,3;5
106;143027;4027;NT;5
21;143027;4027;3,3;5
799;143027;4027;3,3;5
799;143027;4027;NT;5
204;143027;4027;3,3;5
204;143027;4027;NT;5
1095;143027;4027;5,0;5
1095;143027;4027;NT;5
2637;143027;4027;3,3;5
2637;143027;4027;NT;5
2589;143027;4027;NT;5
2589;143027;4027;NT;5
402;143027;4027;NT;5
862;143027;4027;5,0;5
862;143027;4027;NT;5
788;143027;4027;3,3;5
788;143027;4027;NT;5
2712;143027;4027;NT;5
2712;143027;4027;NT;5
1719;143027;4027;3,3;5
1719;143027;4027;NT;5
1050;143027;4027;NT;5
1050;143027;4027;1,7;5
694;143027;4027;3,3;5
1714;143027;4027;NT;5
1714;143027;4027;NT;5
308;143033;4027;1,3;5
2669;143034;4027;2,3;5
2279;143034;4027;4,0;5
446;143034;4027;3,3;5
731;143036;4027;belegt;E
731;143036;4027;NT;E
1000;143036;4027;belegt;E
1000;143036;4027;NT;E
2659;143036;4027;belegt;E
2659;143036;4027;NT;E
1368;143036;4027;m.E.;E
2277;143036;4027;m.E.;E
700;143036;4027;m.E.;E
2279;143036;4027;belegt;E
2279;143036;4027;m.E.;E
17;143036;4027;m.E.;E
922;143036;4027;m.E.;E
1285;143036;4027;belegt;E
1285;143036;4027;m.E.;E
1193;143036;4027;belegt;E
1193;143036;4027;m.E.;E
855;143036;4027;belegt;E
855;143036;4027;m.E.;E
253;143036;4027;m.E.;E
1205;143036;4027;belegt;E
1205;143036;4027;NT;E
1300;143036;4027;m.E.;E
548;143036;4027;PR;E
717;143036;4027;belegt;E
717;143036;4027;m.E.;E
218;143036;4027;m.E.;E
28;143036;4027;PR;E
2013;143036;4027;m.E.;E
912;143036;4027;m.E.;E
91;143036;4027;belegt;E
91;143036;4027;m.E.;E
1864;143036;4027;belegt;E
1864;143036;4027;m.E.;E
2160;143036;4027;m.E.;E
285;143036;4027;belegt;E
285;143036;4027;m.E.;E
1968;143036;4027;belegt;E
1968;143036;4027;m.E.;E
7;143036;4027;belegt;E
7;143036;4027;NT;E
1992;143036;4027;belegt;E
1992;143036;4027;m.E.;E
2552;143036;4027;m.E.;E
21;143036;4027;m.E.;E
2506;143036;4027;m.E.;E
414;143036;4027;m.E.;E
817;143036;4027;belegt;E
817;143036;4027;m.E.;E
1902;143036;4027;m.E.;E
93;143036;4027;m.E.;E
2186;143036;4027;m.E.;E
1471;143036;4027;belegt;E
1471;143036;4027;NT;E
2221;143036;4027;PR;E
2580;143036;4027;m.E.;E
605;143036;4027;belegt;E
605;143036;4027;m.E.;E
